dim,max_L,num_delays,use_delays,maxiter,optimizer_name,loss_name,tol,max_evals,symmetric_delays,constant_learning_rate,num_tests,filename,num_test_initials,print_log,vary_percent,hyper_minimize,clip_grad,clip_val,delay_type,min_val,max_val,test_time,percent_converge,num_initial_values,learning_rate,best_loss
1000,2,1000,True,2000,Adam,Rastrigin,1e-05,10,True,True,5,Rast_1000d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.12,5.12,59.367,1.0,50000,1.462618824507366,17371.261156073186
1000,2,2000,True,2000,Adam,Rastrigin,1e-05,10,True,True,5,Rast_1000d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.12,5.12,61.798,1.0,50000,0.982031048776236,17376.25099643409
2,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1569.814,0.3679,50000,0.498305276801126,2.773973158679275
2,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1568.772,0.3524,50000,1.5454142181479722,2.863638130604813
2,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1553.788,0.35674,50000,0.83517361675853,2.883977619238401
2,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1570.435,0.36378,50000,1.442023382633057,2.889817082690223
2,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1550.976,0.37598,50000,0.355642177286,3.012986921283139
10,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1708.216,0.0454,50000,0.5979451421705081,30.59042529578652
10,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1711.053,0.06122,50000,0.338438715613217,31.632742939121684
10,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1711.753,0.04294,50000,1.335590349056461,32.73222750531064
10,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1704.662,0.04298,50000,0.149896737842528,34.98920918434413
10,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1715.68,0.05038,50000,0.25047380397058,35.68697565552181
100,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1924.618,0.00164,50000,0.416746652239182,306.5912128733232
100,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1929.167,0.0016,50000,1.539772350321747,312.84541372880926
100,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1925.523,0.00168,50000,0.153889298982842,329.9264562172125
100,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1922.801,0.00176,50000,0.351586334048874,332.4926556755853
100,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,1929.154,0.0018,50000,1.142354371881678,375.7122752394239
1000,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2804.04,0.0012,50000,1.572293189145755,3171.8544233720213
1000,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2803.961,0.00096,50000,0.95396651688899,3277.215200287522
1000,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2784.88,0.00104,50000,0.6564210623301411,3293.71784708962
1000,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2784.708,0.00078,50000,1.2967778769513871,3352.974774688111
1000,1,0,False,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Undelayed,1000,False,0.1,loss,False,1.0,undelayed,-5.0,10.0,2801.357,0.0009,50000,0.900436190723597,3478.851194688587
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,819.997,0.88558,50000,1.422374042939696,18073.08245629121
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,831.398,0.8839,50000,1.866778249548995,18412.921267589183
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,827.301,0.8875400000000001,50000,1.114689219441176,18575.398598855805
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,834.279,0.8860600000000001,50000,0.829710599302893,19345.9412824554
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1108.099,0.81364,50000,1.54901872986159,19373.347037180247
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,829.117,0.8918200000000001,50000,1.097179593236504,19577.78414361609
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,983.258,0.8110400000000001,50000,0.625075411113302,19814.92488744766
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1206.012,0.81786,50000,1.442562508850902,20400.32239954265
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1105.181,0.8256600000000001,50000,1.292649666091748,21182.10462822392
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1051.668,0.8283200000000001,50000,0.346742690733843,22907.40348028713
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.732,1.0,50000,1.862122413945591,62939.1555500745
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.803,1.0,50000,1.106513558159014,64135.93527497902
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.783,1.0,50000,0.882026295656231,64706.83928579482
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.76,1.0,50000,1.862414027815493,66963.74107739773
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.441,1.0,50000,0.917839268685217,67613.69708671575
2,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.809,1.0,50000,1.142886209587292,67751.61911660011
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.73,1.0,50000,0.477617147002567,68204.01194407638
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.377,1.0,50000,1.782693343015778,68307.79441864972
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.762,1.0,50000,1.15191998668567,69740.01781439119
2,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.733,1.0,50000,1.523249442663782,70689.58813494912
2,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.174,1.0,50000,1.9763713062033608,65062.80206865055
2,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.731,1.0,50000,1.630383513652101,67638.98841251829
2,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.263,1.0,50000,0.743950081913873,68041.6602916703
2,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.227,1.0,50000,0.8258069383059281,68185.58845204303
2,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.068,1.0,50000,0.317592993707202,68243.07274578359
2,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.458,1.0,50000,1.6882490750189971,68515.7767672869
2,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.8100000000000005,1.0,50000,1.755354010491057,68702.47026201556
2,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.173,1.0,50000,0.191977819839024,71717.88451784881
2,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.871,1.0,50000,0.6054187152145301,72867.78221468374
2,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_2d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.173,1.0,50000,0.312728242068005,72900.41703030912
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2033.02,0.32448,50000,1.701403818214145,757.3931286226999
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2033.71,0.28458,50000,0.498393887722313,767.4813183975572
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2033.075,0.27556,50000,1.298841273530905,797.0315673258038
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2015.42,0.32216,50000,1.069982756117037,956.1194950633044
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2040.244,0.29916,50000,0.891089261205334,994.3612456443818
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1554.285,0.34596,50000,1.220783830490918,1116.6537169372748
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1542.031,0.33534,50000,0.292867027103938,1186.3846594324075
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1597.773,0.33564,50000,1.06998187602632,1190.2642405023605
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1608.469,0.36314,50000,0.7112227366053201,1203.529530235149
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2406.427,0.34762,50000,1.64065662117666,1371.2567448980988
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.948,1.0,50000,1.386448358504527,605062.4104560239
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.283,1.0,50000,1.7120887548179402,614991.5275888778
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.992,1.0,50000,1.759321643465904,620412.2932258331
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.998,1.0,50000,1.553165368479459,622782.1899136092
10,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.954,1.0,50000,0.325991901691037,641461.1227169737
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.717,1.0,50000,0.214308550525917,643231.0889415746
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.908,1.0,50000,0.7220572870378471,650761.3324968705
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.022,1.0,50000,1.462341053480942,653455.8267352429
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,3.896,1.0,50000,1.942178035661669,657836.3511841525
10,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.023,1.0,50000,0.5054853212395171,664611.7311349793
10,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.373,1.0,50000,1.014444675865371,600600.521571299
10,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.375,1.0,50000,1.546986950600139,618553.5890290751
10,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.135,1.0,50000,0.148959806230673,626593.8192743869
10,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.323,1.0,50000,0.368266067615282,633084.295901591
10,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.499,1.0,50000,0.7573860032470131,633770.1489055317
10,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.144,1.0,50000,1.421845150958758,637522.1612004967
10,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.326,1.0,50000,1.419230100787821,640926.8351515471
10,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.439,1.0,50000,1.7411016042886822,641510.095004093
10,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.91,1.0,50000,1.449100477699967,644033.249295863
10,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_10d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,4.328,1.0,50000,1.287438130173983,646794.9189537856
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2274.793,0.06366,50000,1.462611377636863,252.56009374904465
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2268.36,0.07328,50000,1.934184320817914,283.9817121014045
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2257.51,0.06796,50000,1.520438239071186,302.7757223366981
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2284.726,0.07016,50000,0.293407312398815,307.04916597108223
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2268.506,0.07,50000,1.923440030920952,317.02792267374963
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1703.641,0.16924,50000,0.05988797018121,861.6935863131364
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1807.223,0.17692,50000,0.443934468394506,988.5264366880835
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1735.836,0.1443,50000,0.6208582095023111,1006.2044814997686
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1850.586,0.17588,50000,0.991395787721476,1050.8456126182914
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,1718.001,0.17802,50000,1.160160816449232,1072.0449929671538
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.7620000000000005,1.0,50000,0.7871739325337841,6895732.559824972
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.785,1.0,50000,0.8120233204563531,6911577.176812676
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.596,1.0,50000,0.9963095726731972,7009865.551677497
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.489,1.0,50000,1.540931849459839,7020758.86314332
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.51,1.0,50000,0.7114623978001641,7022687.504196328
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.795,1.0,50000,0.41776063289734,7091239.949805852
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.899,1.0,50000,1.297790817333953,7160423.269250077
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.205,1.0,50000,1.297493502908401,7222816.129009703
100,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.921,1.0,50000,1.143315864112178,7350780.023479164
100,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.501,1.0,50000,0.282481099787871,7446755.266500806
100,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.993,1.0,50000,1.707713542957194,6660120.679145023
100,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.89,1.0,50000,0.095200495735672,6701824.223934198
100,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.82,1.0,50000,1.547378051841684,6944322.441772213
100,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.002,1.0,50000,0.209923999478967,6945891.342713431
100,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.037,1.0,50000,0.6603794466462211,6964133.925616016
100,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.645,1.0,50000,1.321063303807449,7021077.949202956
100,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.688,1.0,50000,1.407519747235007,7064215.711942462
100,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,5.991,1.0,50000,1.18713503823412,7134967.298499571
100,2,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_Uniform_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.041,1.0,50000,0.8089653214907561,7158046.29310422
100,2,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_100d_UniformFull_2L,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,6.562,1.0,50000,1.721177627697372,7192901.083394774
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3448.753,0.00482,50000,0.7006329949135891,2640.78366807722
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3434.057,0.00744,50000,1.396430962523828,2675.0846356728275
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3438.03,0.0084,50000,1.220688724867096,2860.780697283123
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3445.917,0.00722,50000,1.924319025694718,2932.3109029759325
1000,1,1000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_Stochastic,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,3436.793,0.00852,50000,1.133030046826433,2973.55972355782
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2469.438,0.10094,50000,0.475730178326561,6158.592056939653
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2430.739,0.12604,50000,0.266450462533154,6561.807963533422
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2426.966,0.09616,50000,1.8952498160307192,7548.941071459579
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2517.895,0.10206,50000,1.7103956080815022,7735.152569948688
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_StochasticFull,1000,False,0.1,loss,False,1.0,stochastic,-5.0,10.0,2402.23,0.10456,50000,1.221716894893073,7789.395984390567
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,58.586,1.0,50000,1.115690910218894,67465608.75292072
1000,1,2000,True,2000,Adam,Rosenbrock,1e-05,10,True,True,5,Rosen_1000d_UniformFull,1000,False,0.1,loss,False,1.0,uniform,-5.0,10.0,59.257,1.0,50000,0.267592926255768,69657729.58575426
